customer_id,clv_decile,churn_risk,current_bb_speed,network_activity,account_tenure,time_of_last_broadband_upgrade,broadband_type,customer_segment
42020,7,0,1Gig,medium,79,2024-12-19,Fiber,Settled Simplifiers
29699,1,0,2Gig,medium,55,2023-07-11,Fiber,Settled Simplifiers
12974,2,0,2Gig,light,101,2017-03-19,Fiber,Budget Balancers
47209,6,0,500mb,medium,68,2025-10-22,Fiber,Budget Balancers
59197,3,0,500mb,heavy,88,2023-07-15,Fiber,Peak Performers
41544,7,1,500mb,medium,53,2025-08-31,Fiber,Settled Simplifiers
64882,10,0,1Gig,heavy,53,2023-04-07,Fiber,Settled Simplifiers
31455,7,0,2Gig,light,116,2017-08-15,Fiber,Settled Simplifiers
23143,3,0,2Gig,light,117,2021-10-21,Fiber,Budget Balancers
56042,7,0,500mb,medium,85,2016-07-22,Fiber,Peak Performers
17405,9,0,1Gig,heavy,73,2022-12-05,Fiber,Settled Simplifiers
47996,8,0,2Gig,medium,95,2019-05-15,Fiber,Settled Simplifiers
56210,9,0,500mb,heavy,5,2021-05-30,Fiber,Peak Performers
63316,1,0,500mb,heavy,118,2022-07-25,Fiber,Settled Simplifiers
61827,5,0,1Gig,medium,40,2018-06-29,Fiber,Settled Simplifiers
12060,9,0,500mb,light,75,2023-08-16,Fiber,Peak Performers
10470,2,0,500mb,heavy,2,2025-03-24,Fiber,Aspirational Adopters
36960,2,0,1Gig,light,77,2023-02-14,Fiber,Budget Balancers
73475,3,0,Copper,medium,49,2018-11-19,Copper,Budget Balancers
5786,1,0,1Gig,medium,72,2025-07-13,Fiber,Settled Simplifiers
97424,6,0,1Gig,medium,52,2017-08-26,Fiber,Peak Performers
95504,10,0,500mb,medium,64,2024-09-21,Fiber,Aspirational Adopters
67743,1,0,1Gig,medium,63,2016-01-19,Fiber,Settled Simplifiers
33806,4,0,1Gig,heavy,38,2019-12-03,Fiber,Settled Simplifiers
17829,2,0,1Gig,light,44,2016-09-26,Fiber,Settled Simplifiers
48285,3,0,1Gig,medium,41,2023-04-04,Fiber,Foolproof Followers
80696,6,0,Copper,medium,15,2021-07-07,Copper,Aspirational Adopters
37315,6,0,Copper,light,111,2021-01-23,Copper,Peak Performers
59593,5,0,2Gig,medium,69,2021-12-12,Fiber,Budget Balancers
64914,3,0,1Gig,light,13,2025-08-25,Fiber,Settled Simplifiers
66182,8,0,2Gig,heavy,23,2019-07-11,Fiber,Peak Performers
48756,1,0,1Gig,heavy,21,2025-09-22,Fiber,Peak Performers
29341,4,0,Copper,light,91,2017-12-29,Copper,Budget Balancers
73268,2,0,500mb,heavy,30,2020-04-22,Fiber,Peak Performers
46226,7,0,500mb,light,32,2018-04-05,Fiber,Aspirational Adopters
14986,4,0,2Gig,heavy,116,2021-03-13,Fiber,Foolproof Followers
50406,7,0,500mb,medium,14,2018-09-12,Fiber,Foolproof Followers
41981,6,0,2Gig,medium,78,2016-09-06,Fiber,Foolproof Followers
73370,9,0,500mb,light,107,2017-08-09,Fiber,Budget Balancers
2738,5,0,500mb,heavy,13,2018-06-30,Fiber,Peak Performers
827,4,0,1Gig,medium,66,2019-09-24,Fiber,Settled Simplifiers
26991,8,0,Copper,heavy,90,2019-10-31,Copper,Budget Balancers
97298,4,0,2Gig,medium,40,2018-02-23,Fiber,Budget Balancers
76501,9,0,500mb,light,33,2018-02-15,Fiber,Settled Simplifiers
60612,1,0,2Gig,light,9,2021-07-11,Fiber,Settled Simplifiers
91869,5,0,2Gig,medium,113,2017-07-03,Fiber,Peak Performers
78673,8,0,2Gig,light,8,2018-03-06,Fiber,Aspirational Adopters
37115,2,0,Copper,medium,53,2016-12-01,Copper,Aspirational Adopters
85393,1,0,500mb,medium,18,2019-07-23,Fiber,Settled Simplifiers
46114,2,0,500mb,medium,66,2021-08-09,Fiber,Aspirational Adopters
23526,8,0,500mb,medium,108,2016-06-28,Fiber,Peak Performers
25337,10,0,Copper,medium,47,2018-01-26,Copper,Foolproof Followers
44212,5,0,2Gig,light,97,2022-09-09,Fiber,Budget Balancers
80753,10,0,500mb,medium,104,2021-09-08,Fiber,Settled Simplifiers
67343,9,0,500mb,medium,42,2018-11-17,Fiber,Settled Simplifiers
63536,3,0,2Gig,medium,87,2016-12-08,Fiber,Peak Performers
47782,8,0,1Gig,light,16,2019-08-14,Fiber,Peak Performers
81077,1,0,500mb,medium,69,2024-08-30,Fiber,Settled Simplifiers
7093,3,0,500mb,medium,85,2016-01-23,Fiber,Peak Performers
66491,8,0,1Gig,light,51,2022-05-25,Fiber,Foolproof Followers
91952,3,0,1Gig,heavy,9,2017-02-12,Fiber,Foolproof Followers
53584,7,0,500mb,medium,19,2024-05-09,Fiber,Settled Simplifiers
88120,6,0,1Gig,medium,27,2017-07-07,Fiber,Peak Performers
49565,2,0,2Gig,light,60,2020-08-04,Fiber,Settled Simplifiers
91607,7,0,1Gig,medium,99,2017-01-24,Fiber,Foolproof Followers
61584,7,0,1Gig,medium,96,2017-05-04,Fiber,Foolproof Followers
32446,3,0,500mb,medium,27,2025-03-30,Fiber,Budget Balancers
90865,1,0,2Gig,light,60,2018-10-17,Fiber,Budget Balancers
30510,10,0,Copper,heavy,96,2018-04-16,Copper,Settled Simplifiers
7936,1,0,500mb,heavy,59,2021-06-25,Fiber,Foolproof Followers
69586,2,0,1Gig,medium,92,2018-08-13,Fiber,Budget Balancers
13153,6,0,1Gig,light,62,2022-07-03,Fiber,Settled Simplifiers
48159,7,0,500mb,medium,117,2022-11-11,Fiber,Aspirational Adopters
70671,5,0,500mb,medium,68,2017-08-10,Fiber,Foolproof Followers
49058,4,0,1Gig,medium,33,2016-01-08,Fiber,Foolproof Followers
91394,10,0,1Gig,medium,82,2017-03-04,Fiber,Peak Performers
21902,3,0,2Gig,medium,109,2020-11-24,Fiber,Aspirational Adopters
74389,3,0,500mb,medium,46,2016-03-20,Fiber,Settled Simplifiers
50543,6,0,2Gig,medium,76,2017-03-07,Fiber,Peak Performers
53892,6,0,1Gig,medium,57,2018-11-15,Fiber,Settled Simplifiers
82599,10,0,2Gig,medium,119,2024-07-11,Fiber,Settled Simplifiers
34627,2,0,1Gig,heavy,49,2016-03-29,Fiber,Settled Simplifiers
27074,1,0,2Gig,medium,46,2019-05-02,Fiber,Peak Performers
69226,9,0,1Gig,light,47,2018-07-14,Fiber,Settled Simplifiers
49855,1,0,500mb,heavy,47,2016-08-08,Fiber,Settled Simplifiers
51705,8,0,500mb,medium,109,2018-12-03,Fiber,Peak Performers
42501,5,0,500mb,heavy,81,2018-11-07,Fiber,Foolproof Followers
23181,9,0,2Gig,light,32,2019-12-04,Fiber,Budget Balancers
65717,3,0,1Gig,heavy,50,2025-06-22,Fiber,Settled Simplifiers
53743,2,0,500mb,medium,89,2023-09-08,Fiber,Settled Simplifiers
87423,6,0,1Gig,medium,31,2020-12-31,Fiber,Foolproof Followers
46645,4,0,2Gig,light,85,2020-03-23,Fiber,Settled Simplifiers
93158,3,0,2Gig,medium,28,2023-07-03,Fiber,Foolproof Followers
63643,1,0,1Gig,medium,115,2025-10-30,Fiber,Foolproof Followers
14195,5,0,Copper,heavy,96,2017-07-05,Copper,Foolproof Followers
83907,2,0,1Gig,medium,115,2018-04-15,Fiber,Foolproof Followers
93617,9,0,2Gig,heavy,110,2024-02-10,Fiber,Settled Simplifiers
52654,1,0,500mb,light,120,2023-10-25,Fiber,Settled Simplifiers
17972,10,0,1Gig,heavy,6,2017-06-12,Fiber,Settled Simplifiers
18960,2,0,2Gig,medium,65,2018-04-17,Fiber,Foolproof Followers
63355,9,0,Copper,heavy,62,2025-05-29,Copper,Settled Simplifiers
62926,2,0,500mb,medium,2,2017-10-10,Fiber,Peak Performers
84479,8,0,1Gig,medium,16,2020-05-08,Fiber,Settled Simplifiers
99292,9,0,1Gig,light,98,2023-11-18,Fiber,Settled Simplifiers
20255,7,0,500mb,light,46,2024-04-27,Fiber,Peak Performers
43128,6,0,1Gig,medium,115,2016-05-03,Fiber,Settled Simplifiers
36225,2,0,1Gig,medium,114,2022-10-15,Fiber,Settled Simplifiers
63307,10,0,500mb,medium,7,2016-09-19,Fiber,Foolproof Followers
78418,1,0,500mb,medium,88,2020-12-19,Fiber,Aspirational Adopters
7904,9,0,500mb,medium,104,2018-09-06,Fiber,Settled Simplifiers
56665,8,0,2Gig,light,71,2017-04-11,Fiber,Settled Simplifiers
80917,5,0,1Gig,medium,71,2024-11-01,Fiber,Settled Simplifiers
87619,9,0,1Gig,medium,12,2016-08-23,Fiber,Settled Simplifiers
26378,10,0,2Gig,light,6,2024-06-13,Fiber,Foolproof Followers
85569,8,0,500mb,light,32,2021-11-29,Fiber,Settled Simplifiers
21674,7,0,500mb,medium,48,2016-07-12,Fiber,Foolproof Followers
82723,6,0,500mb,light,107,2022-08-10,Fiber,Budget Balancers
31185,7,0,500mb,medium,111,2019-03-08,Fiber,Foolproof Followers
42297,10,0,2Gig,light,60,2020-02-24,Fiber,Settled Simplifiers
86353,3,0,1Gig,light,108,2016-09-07,Fiber,Settled Simplifiers
66685,4,0,Copper,medium,28,2017-06-19,Copper,Peak Performers
33717,2,0,1Gig,medium,85,2020-03-13,Fiber,Settled Simplifiers
22421,5,0,2Gig,heavy,17,2018-12-25,Fiber,Peak Performers
9209,2,0,500mb,heavy,51,2022-04-18,Fiber,Foolproof Followers
80446,6,0,1Gig,heavy,24,2017-11-05,Fiber,Foolproof Followers
13875,6,0,2Gig,light,16,2024-11-16,Fiber,Settled Simplifiers
27722,9,0,500mb,heavy,10,2025-04-23,Fiber,Settled Simplifiers
88268,10,0,500mb,medium,14,2022-04-30,Fiber,Settled Simplifiers
3932,7,0,2Gig,medium,62,2025-08-12,Fiber,Foolproof Followers
82561,9,0,2Gig,medium,37,2023-04-25,Fiber,Settled Simplifiers
86336,10,0,500mb,medium,81,2024-12-23,Fiber,Peak Performers
95741,7,0,1Gig,heavy,90,2021-04-06,Fiber,Aspirational Adopters
935,5,0,1Gig,light,103,2023-04-02,Fiber,Budget Balancers
88067,10,0,1Gig,light,74,2019-04-08,Fiber,Budget Balancers
14290,10,0,1Gig,heavy,63,2020-11-25,Fiber,Settled Simplifiers
93630,2,0,1Gig,medium,62,2023-01-23,Fiber,Foolproof Followers
49192,6,0,Copper,heavy,29,2017-01-01,Copper,Aspirational Adopters
35417,2,0,500mb,medium,47,2020-03-13,Fiber,Budget Balancers
65222,5,0,500mb,medium,45,2019-08-04,Fiber,Budget Balancers
14307,4,0,1Gig,heavy,35,2025-10-08,Fiber,Foolproof Followers
39426,2,0,2Gig,medium,5,2023-03-14,Fiber,Peak Performers
54827,9,0,1Gig,medium,84,2023-10-21,Fiber,Peak Performers
6975,3,0,500mb,medium,22,2018-08-09,Fiber,Aspirational Adopters
71112,8,0,500mb,medium,35,2020-12-19,Fiber,Peak Performers
43821,8,0,500mb,medium,73,2019-06-30,Fiber,Settled Simplifiers
56677,10,0,1Gig,heavy,20,2017-05-03,Fiber,Peak Performers
35742,6,1,500mb,heavy,116,2016-08-31,Fiber,Budget Balancers
29232,4,0,500mb,light,72,2018-08-02,Fiber,Budget Balancers
75871,7,0,1Gig,medium,53,2016-02-03,Fiber,Settled Simplifiers
99653,10,0,1Gig,light,72,2017-05-08,Fiber,Budget Balancers
3078,3,0,1Gig,light,36,2024-02-21,Fiber,Settled Simplifiers
90624,2,0,2Gig,medium,91,2023-04-02,Fiber,Settled Simplifiers
30266,3,0,1Gig,medium,96,2023-05-31,Fiber,Foolproof Followers
91095,4,0,Copper,medium,18,2025-08-26,Copper,Foolproof Followers
20916,4,0,1Gig,heavy,62,2023-11-29,Fiber,Settled Simplifiers
57905,8,0,1Gig,medium,11,2017-01-30,Fiber,Peak Performers
32783,1,0,Copper,heavy,14,2023-06-03,Copper,Settled Simplifiers
47042,10,0,Copper,light,18,2018-06-13,Copper,Peak Performers
67098,5,0,Copper,medium,76,2019-07-24,Copper,Foolproof Followers
28930,1,0,1Gig,light,54,2024-04-16,Fiber,Settled Simplifiers
10824,7,0,1Gig,heavy,81,2022-07-24,Fiber,Peak Performers
87826,1,0,1Gig,heavy,120,2022-10-08,Fiber,Peak Performers
41239,2,0,500mb,heavy,28,2024-04-06,Fiber,Foolproof Followers
92371,8,0,500mb,medium,50,2024-10-28,Fiber,Foolproof Followers
98215,8,0,1Gig,medium,95,2017-09-07,Fiber,Budget Balancers
63263,3,0,Copper,medium,33,2024-10-29,Copper,Settled Simplifiers
489,7,0,1Gig,heavy,3,2017-08-02,Fiber,Peak Performers
71606,3,0,1Gig,light,77,2021-04-03,Fiber,Settled Simplifiers
49818,2,0,500mb,medium,90,2023-02-05,Fiber,Aspirational Adopters
62830,8,0,500mb,medium,10,2016-09-27,Fiber,Foolproof Followers
10244,4,0,1Gig,medium,99,2020-03-03,Fiber,Settled Simplifiers
9658,5,0,Copper,medium,30,2022-10-22,Copper,Budget Balancers
56196,6,0,500mb,medium,105,2019-11-10,Fiber,Settled Simplifiers
6089,1,0,500mb,light,20,2021-06-21,Fiber,Aspirational Adopters
64103,10,0,500mb,heavy,47,2023-12-03,Fiber,Settled Simplifiers
92531,4,0,2Gig,medium,37,2020-05-23,Fiber,Aspirational Adopters
52061,9,0,Copper,medium,56,2022-10-24,Copper,Foolproof Followers
98848,6,0,500mb,heavy,74,2020-09-02,Fiber,Settled Simplifiers
84380,5,0,1Gig,medium,50,2024-11-30,Fiber,Budget Balancers
50997,4,0,2Gig,medium,36,2018-04-04,Fiber,Settled Simplifiers
49070,4,1,Copper,medium,42,2024-07-17,Copper,Budget Balancers
73965,7,0,1Gig,medium,62,2024-04-13,Fiber,Foolproof Followers
70523,3,0,2Gig,heavy,27,2019-09-15,Fiber,Peak Performers
13780,8,0,500mb,light,99,2019-03-08,Fiber,Settled Simplifiers
74403,5,0,1Gig,light,48,2023-05-22,Fiber,Settled Simplifiers
81727,5,0,500mb,heavy,107,2023-07-14,Fiber,Settled Simplifiers
78109,8,0,500mb,light,1,2016-02-01,Fiber,Foolproof Followers
69242,3,0,2Gig,medium,6,2018-07-09,Fiber,Foolproof Followers
14129,8,0,Copper,light,112,2020-07-09,Copper,Peak Performers
16462,10,0,2Gig,heavy,26,2018-01-31,Fiber,Budget Balancers
25813,7,0,Copper,light,68,2019-04-28,Copper,Aspirational Adopters
60495,7,0,1Gig,medium,87,2016-06-05,Fiber,Foolproof Followers
16478,6,0,2Gig,medium,14,2022-01-03,Fiber,Peak Performers
54668,7,0,1Gig,light,75,2022-10-30,Fiber,Settled Simplifiers
67777,9,0,2Gig,heavy,31,2020-09-29,Fiber,Settled Simplifiers
75279,6,0,1Gig,medium,59,2023-12-06,Fiber,Peak Performers
253,7,0,500mb,medium,30,2024-08-28,Fiber,Settled Simplifiers
3006,2,0,500mb,light,30,2017-10-10,Fiber,Settled Simplifiers
5823,5,0,1Gig,medium,14,2018-07-28,Fiber,Peak Performers
39194,7,0,1Gig,heavy,26,2016-04-04,Fiber,Budget Balancers
21313,1,0,1Gig,heavy,94,2018-02-05,Fiber,Settled Simplifiers
44105,6,0,1Gig,light,7,2024-11-16,Fiber,Settled Simplifiers
47294,7,0,1Gig,medium,112,2021-02-15,Fiber,Settled Simplifiers
42825,9,0,500mb,medium,53,2024-09-22,Fiber,Budget Balancers
25664,3,0,500mb,medium,52,2025-10-24,Fiber,Budget Balancers
95131,8,1,500mb,medium,61,2016-12-23,Fiber,Settled Simplifiers
54607,8,0,1Gig,heavy,64,2023-11-25,Fiber,Peak Performers
2202,9,0,1Gig,heavy,11,2019-01-28,Fiber,Settled Simplifiers
60140,9,0,1Gig,medium,93,2018-09-24,Fiber,Settled Simplifiers
12254,4,0,Copper,light,21,2017-03-14,Copper,Budget Balancers
93348,10,0,1Gig,heavy,94,2016-05-14,Fiber,Settled Simplifiers
27619,9,0,500mb,medium,110,2016-06-04,Fiber,Settled Simplifiers
5871,5,0,Copper,medium,19,2021-09-13,Copper,Aspirational Adopters
48458,2,0,Copper,light,47,2017-07-09,Copper,Foolproof Followers
77897,9,0,1Gig,medium,55,2024-11-16,Fiber,Peak Performers
5524,9,0,2Gig,heavy,28,2017-09-10,Fiber,Budget Balancers
98700,2,0,2Gig,medium,29,2019-02-05,Fiber,Budget Balancers
52563,7,0,500mb,medium,100,2019-12-12,Fiber,Settled Simplifiers
18863,1,0,2Gig,medium,90,2016-04-16,Fiber,Peak Performers
5737,9,0,1Gig,medium,65,2017-12-05,Fiber,Peak Performers
43776,5,0,2Gig,medium,75,2024-01-08,Fiber,Peak Performers
77139,9,0,1Gig,light,75,2019-10-21,Fiber,Foolproof Followers
64860,10,0,500mb,light,93,2025-09-02,Fiber,Budget Balancers
23766,7,0,500mb,medium,46,2025-05-23,Fiber,Settled Simplifiers
51611,10,0,Copper,medium,40,2024-12-29,Copper,Budget Balancers
45667,5,0,1Gig,medium,101,2022-10-19,Fiber,Settled Simplifiers
73404,6,0,500mb,medium,71,2017-01-16,Fiber,Foolproof Followers
15888,8,0,2Gig,medium,52,2018-01-21,Fiber,Foolproof Followers
39286,10,0,1Gig,medium,21,2022-07-02,Fiber,Foolproof Followers
22718,10,0,1Gig,medium,3,2021-10-23,Fiber,Settled Simplifiers
93113,2,0,2Gig,medium,87,2021-05-03,Fiber,Settled Simplifiers
9702,10,0,2Gig,medium,110,2023-12-23,Fiber,Budget Balancers
7186,10,0,1Gig,heavy,61,2018-06-04,Fiber,Settled Simplifiers
84559,8,0,1Gig,medium,2,2021-12-14,Fiber,Budget Balancers
45132,5,0,500mb,light,30,2019-01-24,Fiber,Foolproof Followers
7335,7,0,2Gig,heavy,93,2019-04-17,Fiber,Foolproof Followers
29487,9,0,1Gig,light,22,2019-10-27,Fiber,Settled Simplifiers
65298,6,0,1Gig,heavy,51,2016-11-21,Fiber,Budget Balancers
61411,10,0,500mb,heavy,73,2019-01-17,Fiber,Settled Simplifiers
93186,2,0,500mb,medium,8,2022-09-29,Fiber,Settled Simplifiers
39520,5,0,1Gig,heavy,12,2024-06-19,Fiber,Foolproof Followers
8625,6,0,Copper,medium,57,2018-10-09,Copper,Aspirational Adopters
54484,4,0,2Gig,medium,82,2017-03-04,Fiber,Aspirational Adopters
4580,8,0,Copper,medium,97,2022-01-27,Copper,Aspirational Adopters
89434,7,0,Copper,medium,22,2021-09-04,Copper,Settled Simplifiers
63207,4,0,2Gig,light,50,2019-10-11,Fiber,Settled Simplifiers
46194,6,0,Copper,medium,61,2020-10-12,Copper,Settled Simplifiers
68582,6,0,Copper,heavy,16,2016-12-23,Copper,Settled Simplifiers
12383,2,0,500mb,heavy,37,2020-04-26,Fiber,Foolproof Followers
31009,4,0,500mb,medium,80,2024-02-03,Fiber,Aspirational Adopters
29260,3,0,500mb,medium,73,2024-08-17,Fiber,Settled Simplifiers
53239,7,0,1Gig,light,112,2022-09-28,Fiber,Foolproof Followers
18876,9,0,500mb,light,70,2023-06-09,Fiber,Settled Simplifiers
63910,9,0,1Gig,light,7,2021-05-20,Fiber,Budget Balancers
74320,6,0,1Gig,heavy,25,2024-07-15,Fiber,Settled Simplifiers
21664,8,0,1Gig,heavy,85,2017-02-05,Fiber,Settled Simplifiers
42208,6,0,1Gig,medium,71,2023-08-21,Fiber,Settled Simplifiers
40176,4,0,500mb,medium,62,2024-11-07,Fiber,Budget Balancers
66060,2,0,500mb,medium,78,2023-01-05,Fiber,Peak Performers
48553,8,0,1Gig,medium,43,2017-12-23,Fiber,Budget Balancers
93597,1,0,1Gig,medium,115,2019-06-15,Fiber,Settled Simplifiers
72730,3,0,1Gig,heavy,42,2018-12-01,Fiber,Budget Balancers
99941,4,1,500mb,medium,19,2019-03-18,Fiber,Aspirational Adopters
55511,8,0,Copper,medium,92,2018-08-13,Copper,Foolproof Followers
86731,5,0,500mb,light,3,2018-07-04,Fiber,Budget Balancers
37316,1,0,2Gig,heavy,117,2022-04-08,Fiber,Aspirational Adopters
78929,7,0,500mb,heavy,2,2017-06-30,Fiber,Foolproof Followers
97900,5,1,1Gig,light,85,2021-10-10,Fiber,Aspirational Adopters
67209,3,0,1Gig,medium,100,2019-09-15,Fiber,Settled Simplifiers
54429,3,0,Copper,medium,35,2019-02-28,Copper,Budget Balancers
16691,7,1,2Gig,heavy,115,2020-01-30,Fiber,Settled Simplifiers
69476,8,0,500mb,heavy,48,2022-02-19,Fiber,Peak Performers
6438,10,0,500mb,medium,75,2017-12-05,Fiber,Budget Balancers
42053,2,0,1Gig,medium,8,2023-05-22,Fiber,Foolproof Followers
3859,6,0,1Gig,medium,82,2020-06-29,Fiber,Peak Performers
78799,6,0,Copper,heavy,7,2018-01-26,Copper,Budget Balancers
4521,4,0,1Gig,heavy,74,2021-03-13,Fiber,Foolproof Followers
9099,5,0,2Gig,heavy,111,2016-11-01,Fiber,Peak Performers
54544,4,0,Copper,light,76,2019-10-10,Copper,Budget Balancers
88685,8,0,1Gig,light,13,2022-02-13,Fiber,Settled Simplifiers
70208,1,0,500mb,medium,109,2022-04-14,Fiber,Settled Simplifiers
30322,3,0,1Gig,medium,68,2017-09-25,Fiber,Budget Balancers
96638,1,0,500mb,heavy,35,2024-12-10,Fiber,Settled Simplifiers
17450,3,1,2Gig,light,10,2023-08-28,Fiber,Peak Performers
63975,7,0,1Gig,medium,68,2022-10-14,Fiber,Foolproof Followers
80133,9,0,Copper,medium,36,2023-09-09,Copper,Foolproof Followers
75597,5,0,1Gig,light,90,2020-07-22,Fiber,Settled Simplifiers
71124,5,0,2Gig,light,31,2017-04-13,Fiber,Foolproof Followers
50588,6,0,500mb,light,45,2024-07-06,Fiber,Foolproof Followers
52340,6,0,Copper,medium,119,2025-02-24,Copper,Foolproof Followers
60983,3,0,1Gig,light,81,2017-01-04,Fiber,Settled Simplifiers
94311,7,0,500mb,medium,95,2021-11-03,Fiber,Foolproof Followers
16192,8,0,2Gig,medium,114,2019-11-23,Fiber,Settled Simplifiers
44784,7,0,1Gig,light,25,2016-04-08,Fiber,Budget Balancers
22256,3,0,Copper,heavy,24,2018-02-02,Copper,Foolproof Followers
71035,1,0,2Gig,medium,77,2017-03-30,Fiber,Settled Simplifiers
67432,6,0,1Gig,light,10,2021-03-22,Fiber,Settled Simplifiers
81254,6,0,Copper,medium,109,2025-08-29,Copper,Foolproof Followers
25536,2,0,500mb,medium,68,2021-07-15,Fiber,Aspirational Adopters
11779,8,0,1Gig,light,11,2016-08-30,Fiber,Settled Simplifiers
88748,7,0,Copper,light,80,2023-11-05,Copper,Settled Simplifiers
30681,3,0,2Gig,light,113,2024-11-19,Fiber,Peak Performers
18881,1,0,2Gig,medium,95,2024-07-24,Fiber,Budget Balancers
6996,1,0,Copper,light,46,2018-07-15,Copper,Budget Balancers
36531,3,0,500mb,medium,99,2016-08-05,Fiber,Settled Simplifiers
93394,4,0,Copper,light,71,2019-11-28,Copper,Peak Performers
74514,8,0,1Gig,heavy,118,2018-12-30,Fiber,Aspirational Adopters
73210,7,0,1Gig,medium,3,2018-10-25,Fiber,Budget Balancers
79927,4,0,500mb,medium,9,2024-09-30,Fiber,Foolproof Followers
66734,8,0,1Gig,light,28,2019-12-07,Fiber,Settled Simplifiers
64028,1,0,Copper,medium,75,2023-04-28,Copper,Settled Simplifiers
73983,10,0,1Gig,heavy,109,2022-04-30,Fiber,Settled Simplifiers
85683,4,0,1Gig,heavy,77,2019-03-17,Fiber,Foolproof Followers
86390,10,0,500mb,medium,95,2016-03-05,Fiber,Aspirational Adopters
73962,9,0,2Gig,light,42,2020-06-22,Fiber,Aspirational Adopters
26073,5,0,500mb,light,82,2019-03-23,Fiber,Aspirational Adopters
65925,1,0,1Gig,light,50,2020-03-12,Fiber,Settled Simplifiers
16860,6,0,500mb,heavy,99,2017-05-19,Fiber,Peak Performers
22489,5,0,1Gig,light,78,2017-07-27,Fiber,Aspirational Adopters
23239,5,0,500mb,heavy,53,2019-08-28,Fiber,Foolproof Followers
28585,3,0,1Gig,medium,87,2022-03-15,Fiber,Settled Simplifiers
32082,4,0,2Gig,heavy,62,2017-03-06,Fiber,Settled Simplifiers
71490,2,0,1Gig,light,1,2023-01-08,Fiber,Budget Balancers
42145,7,0,Copper,heavy,56,2019-05-15,Copper,Peak Performers
41262,6,0,Copper,medium,51,2019-03-01,Copper,Foolproof Followers
31111,4,0,500mb,light,67,2019-10-20,Fiber,Settled Simplifiers
95985,8,0,1Gig,medium,120,2018-11-27,Fiber,Budget Balancers
73456,4,0,1Gig,heavy,21,2017-08-26,Fiber,Aspirational Adopters
8469,3,0,2Gig,medium,16,2017-12-29,Fiber,Settled Simplifiers
93433,7,0,2Gig,light,92,2016-07-22,Fiber,Budget Balancers
45185,8,0,1Gig,medium,98,2018-10-09,Fiber,Budget Balancers
46046,2,0,500mb,light,88,2019-03-12,Fiber,Peak Performers
79289,8,0,1Gig,medium,76,2016-03-22,Fiber,Settled Simplifiers
44413,9,0,1Gig,medium,13,2025-04-30,Fiber,Settled Simplifiers
74790,3,0,1Gig,light,112,2024-11-16,Fiber,Budget Balancers
11397,9,0,500mb,heavy,16,2024-02-23,Fiber,Foolproof Followers
85280,6,0,500mb,light,112,2019-05-31,Fiber,Peak Performers
43862,1,0,2Gig,medium,68,2016-01-04,Fiber,Peak Performers
6305,2,0,500mb,medium,23,2017-05-19,Fiber,Foolproof Followers
31734,7,0,2Gig,medium,58,2016-09-23,Fiber,Peak Performers
30675,6,0,1Gig,medium,80,2023-01-17,Fiber,Settled Simplifiers
789,3,0,1Gig,heavy,19,2018-06-11,Fiber,Foolproof Followers
40615,5,0,500mb,medium,11,2024-07-12,Fiber,Budget Balancers
66314,6,0,1Gig,heavy,100,2019-06-22,Fiber,Settled Simplifiers
60442,2,0,1Gig,medium,75,2022-10-07,Fiber,Settled Simplifiers
13253,4,0,Copper,medium,92,2022-11-01,Copper,Aspirational Adopters
51625,9,0,1Gig,medium,58,2021-06-19,Fiber,Settled Simplifiers
73327,5,0,1Gig,medium,46,2020-05-29,Fiber,Settled Simplifiers
89406,6,0,Copper,light,20,2017-10-09,Copper,Settled Simplifiers
17684,6,0,Copper,light,96,2017-07-19,Copper,Settled Simplifiers
60296,10,0,2Gig,medium,3,2018-11-19,Fiber,Peak Performers
56227,1,0,500mb,light,63,2019-11-29,Fiber,Foolproof Followers
83394,3,0,2Gig,medium,48,2025-09-12,Fiber,Foolproof Followers
30516,6,0,2Gig,medium,4,2024-01-04,Fiber,Peak Performers
92800,6,0,1Gig,light,79,2020-04-14,Fiber,Budget Balancers
39853,1,0,1Gig,heavy,36,2022-03-10,Fiber,Settled Simplifiers
37029,6,0,500mb,light,84,2024-05-23,Fiber,Peak Performers
41921,2,0,1Gig,medium,3,2021-07-02,Fiber,Foolproof Followers
89961,4,0,1Gig,medium,42,2021-09-27,Fiber,Foolproof Followers
65896,3,0,Copper,heavy,49,2024-02-24,Copper,Settled Simplifiers
33784,2,0,1Gig,light,57,2025-08-28,Fiber,Settled Simplifiers
12065,1,0,Copper,medium,2,2023-10-11,Copper,Foolproof Followers
16172,10,0,Copper,medium,96,2025-07-23,Copper,Aspirational Adopters
